title,Genre,rating,year
Just One of the Guys,Comedy,2.75,1985
"Wrong Arm of the Law, The",Comedy,3.5,1963
Agent Cody Banks 2: Destination London,Action,4.0,2004
"Girl Next Door, The",Comedy,3.12,2004
Secret Window,Mystery,3.3,2004
Spartan,Thriller,3.5,2004
Broken Wings (Knafayim Shvurot),Drama,3.0,2002
Wilbur Wants to Kill Himself,Comedy,4.0,2002
Mad Dog and Glory,Comedy,3.33,1993
Peyton Place,Drama,3.5,1957
Dawn of the Dead,Action,3.91,2004
Eternal Sunshine of the Spotless Mind,Drama,4.16,2004
Taking Lives,Crime,3.25,2004
Intermission,Comedy,4.0,2003
Jersey Girl,Comedy,2.94,2004
"Ladykillers, The",Comedy,2.57,2004
Never Die Alone,Crime,3.5,2004
Scooby-Doo 2: Monsters Unleashed,Action,2.25,2004
Dogville,Drama,4.03,2003
Ned Kelly,Drama,3.0,2003
Hellboy,Action,3.38,2004
"Prince & Me, The",Comedy,3.07,2004
Walking Tall,Action,3.0,2004
"United States of Leland, The",Crime,3.5,2003
The Alamo,Drama,3.5,2004
Ella Enchanted,Comedy,3.36,2004
"Whole Ten Yards, The",Action,3.14,2004
I'm Not Scared (Io non ho paura),Drama,4.25,2003
"Ten Commandments, The",Adventure,3.75,1956
Dawn of the Dead,Action,3.98,1978
Prey for Rock & Roll,Drama,1.5,2003
Those Magnificent Men in Their Flying Machines,Action,2.5,1965
Cheaper by the Dozen,Comedy,2.75,1950
Scenes From a Marriage (Scener ur ett äktenskap),Drama,4.0,1973
Munchies,Comedy,1.5,1987
Going in Style,Comedy,2.5,1979
After Hours,Comedy,3.79,1985
Kill Bill: Vol. 2,Action,3.87,2004
"Punisher, The",Action,3.5,2004
Paper Clips,Documentary,3.25,2004
This So-Called Disaster,Documentary,3.5,2003
13 Going on 30,Comedy,3.19,2004
Man on Fire,Action,3.63,2004
Envy,Comedy,2.75,2004
Godsend,Drama,2.5,2004
Laws of Attraction,Comedy,2.75,2004
Mean Girls,Comedy,3.76,2004
Van Helsing,Action,2.71,2004
"Mudge Boy, The",Drama,3.0,2003
Breakin' All the Rules,Comedy,3.5,2004
Troy,Action,3.43,2004
Carandiru,Crime,4.5,2003
Coffee and Cigarettes,Comedy,3.58,2003
Eye See You (D-Tox),Horror,2.5,2002
Watch on the Rhine,Drama,4.0,1943
Enemy Mine,Adventure,4.0,1985
Enter the Dragon,Action,4.04,1973
Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit),Drama,4.75,1997
Henry & June,Drama,4.0,1990
Martin,Drama,4.0,1977
"Three Faces of Eve, The",Drama,4.0,1957
100 Girls,Comedy,3.25,2000
Fail-Safe,Drama,4.0,1964
Paperhouse,Fantasy,3.5,1988
Dobermann,Action,2.5,1997
Kwaidan (Kaidan),Horror,2.5,1964
28 Up,Documentary,4.0,1985
You Only Live Twice,Action,3.83,1967
Octopussy,Action,3.31,1983
Wit,Drama,4.5,2001
Never Say Never Again,Action,3.12,1983
Pride and Prejudice,Comedy,3.67,1940
"Fountainhead, The",Drama,3.25,1949
Woman of the Year,Comedy,4.0,1942
"Samouraï, Le (Godson, The)",Crime,4.0,1967
Oklahoma!,Musical,4.5,1955
Desert Hearts,Drama,4.5,1985
Body Double,Mystery,2.5,1984
Chaplin,Drama,3.5,1992
"Miracle Worker, The",Drama,3.67,1962
Monster in a Box,Comedy,4.0,1992
School Ties,Drama,2.75,1992
Raising Cain,Horror,0.5,1992
Rose Red,Horror,3.0,2002
Noises Off...,Comedy,3.75,1992
Babylon 5: In the Beginning,Adventure,2.8,1998
"Witchfinder General (Conquerer Worm, The)",Horror,2.0,1968
Versus,Action,3.75,2000
Pride and Prejudice,Drama,3.56,1995
"China Syndrome, The",Drama,3.7,1979
"Wages of Fear, The (Salaire de la peur, Le)",Action,3.3,1953
Look Who's Talking Too,Comedy,1.79,1990
"Bells of St. Mary's, The",Drama,3.5,1945
"Delta Force, The",Action,2.0,1986
Pat and Mike,Comedy,4.0,1952
Animal Crackers,Comedy,4.12,1930
"He Said, She Said",Comedy,2.0,1991
Bedazzled,Comedy,2.0,1967
Cat People,Drama,4.0,1942
Camelot,Drama,4.0,1967
"Lonely Guy, The",Comedy,3.5,1984
"Four Musketeers, The",Action,2.75,1974
Protocol,Comedy,3.0,1984
"Postman Always Rings Twice, The",Crime,3.67,1946
Matinee,Comedy,3.0,1993
Baxter,Drama,0.5,1989
Explorers,Adventure,3.5,1985
"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",Drama,4.0,1993
Pierrot le fou,Crime,3.88,1965
Weekend (a.k.a. Le Week-end) (Week End),Drama,4.0,1967
Tuesdays with Morrie,Drama,3.5,1999
Alexander Nevsky (Aleksandr Nevskiy),Action,4.0,1938
Jason and the Argonauts,Action,3.5,1963
"Tinker, Tailor, Soldier, Spy",Drama,3.62,1979
Throne of Blood (Kumonosu jô),Action,4.0,1957
"Best of Youth, The (La meglio gioventù)",Drama,4.75,2003
Undercurrent,Film-Noir,3.5,1946
"Bang, Bang, You're Dead",Drama,4.0,2002
Twister,Comedy,1.5,1990
Sniper,Action,3.0,1993
Genghis Blues,Documentary,3.5,1999
"11'09""01 - September 11",Drama,4.0,2002
"Parallax View, The",Thriller,,1974
"Warriors, The",Action,3.94,1979
Babylon 5: A Call to Arms,Adventure,3.33,1999
Babylon 5: The River of Souls,Drama,4.0,1998
Babylon 5: Thirdspace,Drama,3.67,1998
True Stories,Comedy,5.0,1986
"Virgin Spring, The (Jungfrukällan)",Crime,3.75,1960
Mogambo,Adventure,3.0,1953
"Secret Life of Walter Mitty, The",Comedy,3.5,1947
Another Thin Man,Comedy,3.5,1939
"Thin Man Goes Home, The",Comedy,3.5,1945
Shadow of the Thin Man,Comedy,3.5,1941
After the Thin Man,Comedy,2.83,1936
Song of the Thin Man,Comedy,3.5,1947
Love Crazy,Comedy,3.5,1941
Gunga Din,Adventure,3.17,1939
Children of Dune,Fantasy,3.75,2003
Dune,Drama,4.38,2000
Lammbock,Comedy,4.5,2001
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",Action,3.5,1993
Tremors II: Aftershocks,Comedy,2.7,1996
Tremors 3: Back to Perfection,Comedy,3.0,2001
Notorious C.H.O.,Comedy,3.5,2002
The Plague of the Zombies,Horror,3.0,1966
I Walked with a Zombie,Drama,2.0,1943
Highway 61,Comedy,3.25,1991
How to Succeed in Business Without Really Trying,Comedy,4.25,1967
Pat Garrett and Billy the Kid,Western,3.75,1973
"Last Man on Earth, The (Ultimo uomo della Terra, L')",Drama,3.0,1964
"Duck, You Sucker",Action,3.5,1971
Bring Me the Head of Alfredo Garcia,Crime,3.5,1974
Ride the High Country,Adventure,3.5,1962
Master of the Flying Guillotine (Du bi quan wang da po xue di zi),Action,4.5,1975
Frankenstein Must Be Destroyed,Drama,3.0,1969
Gidget,Comedy,3.5,1959
Desperate Living,Comedy,3.5,1977
Stray Dog (Nora inu),Drama,3.5,1949
"Hidden Fortress, The (Kakushi-toride no san-akunin)",Action,4.25,1958
High and Low (Tengoku to jigoku),Crime,4.0,1963
"People Under the Stairs, The",Horror,3.75,1991
Dark Days,Documentary,3.67,2000
Zelig,Comedy,4.0,1983
Shame (Skammen),Drama,4.0,1968
"Silence, The (Tystnaden)",Drama,3.5,1963
Winter Light (Nattvardsgästerna),Drama,3.5,1963
Through a Glass Darkly (Såsom i en spegel),Drama,4.5,1961
The Magician,Drama,4.5,1958
"Killers, The",Crime,4.0,1946
"Night of the Iguana, The",Drama,3.0,1964
Nightbreed,Fantasy,2.0,1990
Ken Park,Drama,4.5,2002
Monterey Pop,Documentary,3.5,1968
"Bridge Too Far, A",Action,3.79,1977
Infernal Affairs (Mou gaan dou),Crime,4.33,2002
"Tale of Two Sisters, A (Janghwa, Hongryeon)",Drama,3.25,2003
Broadway Danny Rose,Comedy,4.2,1984
From Beyond,Horror,4.0,1986
Robot Jox,Sci-Fi,1.0,1990
Dolls,Horror,2.5,1987
Space Truckers,Comedy,2.0,1996
Death Race 2000,Action,3.67,1975
"Bucket Of Blood, A",Comedy,2.5,1959
Brigadoon,Fantasy,4.0,1954
"Power of One, The",Drama,4.0,1992
"Weather Underground, The",Documentary,4.0,2002
Kikujiro (Kikujirô no natsu),Comedy,3.67,1999
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",Drama,4.25,2003
"Phantom Tollbooth, The",Adventure,3.5,1970
"Getaway, The",Action,4.0,1972
Dark Water (Honogurai mizu no soko kara),Drama,4.0,2002
"Thing Called Love, The",Comedy,3.5,1993
The Thief,Drama,4.5,1997
How to Steal a Million,Comedy,3.67,1966
"Stendhal Syndrome, The (Sindrome di Stendhal, La)",Crime,2.0,1996
Mean Streets,Crime,4.0,1973
Jack the Bear,Comedy,1.5,1993
I Am a Fugitive from a Chain Gang,Crime,3.67,1932
Hamburger Hill,Action,2.0,1987
Sweet Bird of Youth,Drama,3.0,1962
Frankenstein Unbound,Drama,3.0,1990
Shiri (Swiri),Action,3.5,1999
Bad Day at Black Rock,Drama,3.5,1955
In China They Eat Dogs (I Kina spiser de hunde),Action,4.0,1999
Delta Force 2 (Delta Force 2: The Colombian Connection),Action,4.0,1990
Crossroads,Drama,3.0,1986
"Seducing Doctor Lewis (Grande séduction, La)",Comedy,2.0,2003
Sunrise: A Song of Two Humans,Drama,4.0,1927
Shock Corridor,Drama,3.5,1963
Au revoir les enfants,Drama,4.1,1987
Pursuit of Happiness,Comedy,3.5,2001
Gladiator,Action,4.33,1992
Indestructible Man,Crime,0.5,1956
"Wasp Woman, The",Horror,0.5,1959
Attack of the Giant Leeches,Horror,2.25,1959
Dead or Alive: Hanzaisha,Action,4.25,1999
Lola Montès,Drama,3.5,1955
Charly,Drama,4.0,1968
Lust for Life,Drama,2.5,1956
"Dolce Vita, La",Drama,3.75,1960
Jin Roh: The Wolf Brigade (Jin-Rô),Animation,3.5,1998
Rush,Crime,4.0,1991
Captain Blood,Action,4.0,1935
*batteries not included,Children,3.29,1987
Educating Rita,Comedy,3.17,1983
Sansho the Bailiff (Sanshô dayû),Drama,3.5,1954
Zazie dans le métro,Comedy,3.0,1960
"Americanization of Emily, The",Comedy,4.0,1964
Anne of the Thousand Days,Drama,4.0,1969
"Avventura, L' (Adventure, The)",Drama,4.0,1960
Beyond the Valley of the Dolls,Comedy,3.5,1970
Hiroshima Mon Amour,Drama,4.0,1959
Ugetsu (Ugetsu monogatari),Drama,2.5,1953
"Day of the Jackal, The",Crime,4.08,1973
Night of the Living Dead,Horror,4.0,1990
"Maltese Falcon, The (a.k.a. Dangerous Female)",Mystery,3.62,1931
I Love You Again,Comedy,3.5,1940
Safety Last!,Action,4.0,1923
While the City Sleeps,Drama,0.5,1956
Little Murders,Comedy,5.0,1971
Viridiana,Comedy,4.0,1961
Masterminds,Action,4.0,1997
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),Action,3.4,1979
Arizona Dream,Comedy,4.25,1993
3 Women (Three Women),Drama,4.17,1977
Grey Gardens,Documentary,3.5,1975
Purple Rain,Drama,2.7,1984
Point of No Return,Action,4.25,1993
"Hairdresser's Husband, The (Le mari de la coiffeuse)",Comedy,3.75,1990
College,Comedy,3.5,1927
Mitchell,Action,0.75,1975
Used People,Comedy,3.5,1992
"Front Page, The",Comedy,3.5,1931
Dolls,Drama,4.25,2002
"Man Who Came to Dinner, The",Comedy,4.0,1942
Make Way for Tomorrow,Drama,3.5,1937
"Major and the Minor, The",Comedy,3.5,1942
"Caine Mutiny, The",Drama,4.0,1954
Black Narcissus,Drama,4.0,1947
Escape from Alcatraz,Drama,3.79,1979
Oliver Twist,Adventure,3.83,1948
Shrek 2,Adventure,3.58,2004
"Day After Tomorrow, The",Action,3.05,2004
Raising Helen,Comedy,2.75,2004
Soul Plane,Comedy,3.75,2004
Baadasssss! (How to Get the Man's Foot Outta Your Ass),Drama,3.38,2003
Saved!,Comedy,3.89,2004
Harry Potter and the Prisoner of Azkaban,Adventure,3.91,2004
Mindhunters,Action,2.67,2004
"Blind Swordsman: Zatoichi, The (Zatôichi)",Action,3.96,2003
"Chronicles of Riddick, The",Action,3.3,2004
Garfield: The Movie,Animation,2.3,2004
"Stepford Wives, The",Comedy,2.25,2004
"Hunting of the President, The",Documentary,2.5,2004
Napoleon Dynamite,Comedy,3.32,2004
"Doctor, The",Drama,4.0,1991
"Dresser, The",Drama,3.0,1983
Father Hood,Comedy,2.5,1993
Hello Again,Comedy,2.5,1987
Hope Springs,Comedy,1.0,2003
Lover Come Back,Comedy,3.0,1961
Police Academy: Mission to Moscow,Comedy,0.8,1994
Big Wednesday,Comedy,3.0,1978
Book of Love,Comedy,2.0,1990
Hour of the Wolf (Vargtimmen),Drama,4.5,1968
Suddenly,Crime,3.5,1954
"Divorcee, The",Drama,4.0,1930
Meet the Applegates,Comedy,2.0,1991
Robot Carnival (Roboto kânibauru),Animation,4.0,1987
Americathon,Comedy,1.5,1979
Sands of Iwo Jima,Action,2.5,1949
This Island Earth,Sci-Fi,1.0,1955
Anthony Adverse,Adventure,3.0,1936
Blackboard Jungle,Drama,3.25,1955
Luna Papa,Comedy,3.5,1999
Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),Crime,4.0,1970
To Each His Own,Drama,3.5,1946
"Heiress, The",Drama,3.5,1949
Dragon Seed,Drama,3.5,1944
Executive Suite,Drama,3.0,1954
Johnny Belinda,Drama,4.0,1948
Super Size Me,Comedy,3.51,2004
Johnny Eager,Crime,3.5,1942
"Jetée, La",Romance,4.5,1962
Northwest Passage,Action,3.0,1940
"Picture of Dorian Gray, The",Drama,2.0,1945
"Human Condition I, The (Ningen no joken I)",Drama,4.5,1959
Please Don't Eat the Daisies,Children,3.5,1960
White Heat,Crime,3.67,1949
"Christmas Carol, A (Scrooge)",Drama,3.25,1951
Memphis Belle,Action,3.08,1990
"Cincinnati Kid, The",Drama,0.5,1965
Animal Factory,Crime,2.5,2000
Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),Action,2.5,1974
"Hitcher, The",Action,3.62,1986
Show Boat,Drama,3.0,1951
Fear X,Mystery,2.25,2003
Freaks,Crime,3.17,1932
"Immigrant, The",Comedy,4.5,1917
Silent Movie,Comedy,3.5,1976
Anna Christie,Drama,3.5,1930
Dr. Jekyll and Mr. Hyde,Drama,2.0,1931
Around the World in 80 Days,Adventure,2.5,2004
Dodgeball: A True Underdog Story,Comedy,3.55,2004
"Terminal, The",Comedy,3.32,2004
Dear Frankie,Drama,3.75,2004
White Chicks,Action,2.83,2004
"Door in the Floor, The",Drama,2.5,2004
"Notebook, The",Drama,3.57,2004
Two Brothers (Deux frères),Adventure,3.5,2004
De-Lovely,Drama,4.0,2004
"Day at the Races, A",Comedy,4.0,1937
Bob & Carol & Ted & Alice,Comedy,3.5,1969
"Claymation Christmas Celebration, A",Animation,1.5,1987
"Happenstance (Battement d'ailes du papillon, Le)",Comedy,3.0,2001
Comandante,Documentary,4.0,2003
Undead,Action,3.25,2003
Into the Woods,Adventure,5.0,1991
Pirates of Silicon Valley,Documentary,4.0,1999
Manufacturing Consent: Noam Chomsky and the Media,Documentary,4.25,1992
Mayor of the Sunset Strip,Documentary,3.5,2003
Killing Me Softly,Drama,4.0,2002
"Philadelphia Experiment, The",Adventure,3.5,1984
Juice,Action,4.0,1992
Revenge of the Pink Panther,Comedy,3.25,1978
Angels with Dirty Faces,Crime,3.75,1938
Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),Comedy,4.0,1933
Taxi,Action,3.2,1998
Taxi 3,Action,3.25,2003
Tokyo Godfathers,Adventure,3.9,2003
Our Hospitality,Comedy,3.25,1923
All of Me,Comedy,2.5,1984
"Farmer's Daughter, The",Comedy,3.5,1947
Overboard,Comedy,3.0,1987
Butterfield 8,Drama,3.0,1960
"Exterminating Angel, The (Ángel exterminador, El)",Comedy,1.5,1962
Fahrenheit 9/11,Documentary,3.49,2004
Roxanne,Comedy,3.27,1987
Dr. Terror's House of Horrors,Horror,1.5,1965
Secret Society,Comedy,0.5,2002
"Last Starfighter, The",Action,3.57,1984
Spider-Man 2,Action,3.8,2004
Before Sunset,Drama,3.7,2004
King Arthur,Action,2.96,2004
Anchorman: The Legend of Ron Burgundy,Comedy,3.77,2004
"Cinderella Story, A",Comedy,3.28,2004
"I, Robot",Action,3.49,2004
"Maria Full of Grace (Maria, Llena eres de gracia)",Crime,3.94,2004
Long Day's Journey Into Night,Drama,3.5,1962
"Short Film About Killing, A (Krótki film o zabijaniu)",Crime,3.75,1988
"Bourne Supremacy, The",Action,3.79,2004
Catwoman,Action,1.33,2004
A Home at the End of the World,Drama,3.5,2004
"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",Crime,4.0,1933
Flash Gordon Conquers the Universe,Action,1.25,1940
"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",Adventure,3.5,1956
"Miracle of Marcelino, The (Marcelino pan y vino)",Comedy,3.5,1955
Slaughterhouse-Five,Comedy,4.0,1972
"Bachelor and the Bobby-Soxer, The",Comedy,3.0,1947
Mr. Blandings Builds His Dream House,Comedy,3.0,1948
My Favorite Wife,Comedy,3.0,1940
"New Adventures of Pippi Longstocking, The",Adventure,3.0,1988
Night and Day,Drama,2.5,1946
"Snake Pit, The",Drama,3.5,1948
"Super, The",Comedy,2.0,1991
"Leopard, The (Gattopardo, Il)",Drama,4.25,1963
"Day of the Locust, The",Drama,2.0,1975
To End All Wars,Action,4.0,2001
"Woman Is a Woman, A (femme est une femme, Une)",Comedy,5.0,1961
Biggles,Adventure,3.0,1986
"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",Comedy,4.0,1963
Unprecedented: The 2000 Presidential Election,Documentary,3.5,2002
"Prime of Miss Jean Brodie, The",Drama,4.0,1969
My Voyage to Italy (Il mio viaggio in Italia),Documentary,3.0,1999
This Gun for Hire,Crime,,1942
Sherlock Holmes: Terror by Night,Crime,3.0,1946
"Spy Who Came in from the Cold, The",Drama,0.5,1965
Sherlock Holmes and the Secret Weapon,Crime,3.0,1942
Sherlock Holmes: The Woman in Green,Mystery,3.5,1945
Sherlock Holmes: Dressed to Kill,Crime,3.75,1946
"Manchurian Candidate, The",Thriller,3.04,2004
Thunderbirds,Action,2.75,2004
"Village, The",Drama,3.19,2004
Garden State,Comedy,3.71,2004
Musa the Warrior (Musa),Action,4.5,2001
"Funny Thing Happened on the Way to the Forum, A",Comedy,3.1,1966
Collateral,Action,3.76,2004
Little Black Book,Comedy,2.17,2004
Code 46,Romance,4.5,2003
"Story of Women (Affaire de femmes, Une)",Drama,5.0,1988
Harold and Kumar Go to White Castle,Adventure,3.46,2004
"Princess Diaries 2: Royal Engagement, The",Comedy,2.5,2004
Danny Deckchair,Comedy,3.25,2003
AVP: Alien vs. Predator,Action,2.82,2004
We Don't Live Here Anymore,Drama,4.0,2004
Without a Paddle,Comedy,2.0,2004
Exorcist: The Beginning,Horror,2.5,2004
"Bill Cosby, Himself",Comedy,4.0,1983
Anacondas: The Hunt for the Blood Orchid,Adventure,1.75,2004
Suspect Zero,Crime,3.5,2004
Warriors of Heaven and Earth (Tian di ying xiong),Action,3.25,2003
Vanity Fair,Drama,3.5,2004
Paparazzi,Drama,2.33,2004
Wicker Park,Drama,3.33,2004
Alice Doesn't Live Here Anymore,Drama,4.17,1974
Who's That Knocking at My Door?,Drama,1.0,1967
Camera Buff (Amator),Drama,3.0,1979
"Vitelloni, I (a.k.a. The Young and the Passionate)",Drama,3.5,1953
Cellular,Action,2.86,2004
Resident Evil: Apocalypse,Action,2.93,2004
Mr. 3000,Comedy,2.67,2004
Sky Captain and the World of Tomorrow,Action,2.64,2004
Wimbledon,Comedy,3.11,2004
First Daughter,Comedy,3.33,2004
"Forgotten, The",Drama,2.5,2004
"Motorcycle Diaries, The (Diarios de motocicleta)",Adventure,3.8,2004
Shaun of the Dead,Comedy,4.01,2004
"Come Back, Little Sheba",Drama,4.0,1952
Murder on the Orient Express,Crime,3.25,1974
Mask,Drama,3.43,1985
Orca: The Killer Whale,Action,1.5,1977
1492: Conquest of Paradise,Adventure,2.5,1992
Cannibal Holocaust,Horror,2.67,1980
Shark Tale,Animation,2.35,2004
Ladder 49,Action,3.67,2004
I Heart Huckabees,Comedy,3.45,2004
Raise Your Voice,Romance,5.0,2004
Taxi,Action,1.75,2004
Primer,Drama,3.79,2004
Stage Beauty,Drama,3.5,2004
Shall We Dance?,Comedy,3.0,2004
Team America: World Police,Action,3.47,2004
Eulogy,Comedy,3.0,2004
P.S.,Comedy,4.25,2004
"Country Girl, The",Drama,3.5,1954
"Rose Tattoo, The",Drama,3.5,1955
"Fearless Vampire Killers, The",Comedy,3.67,1967
"Decline of the American Empire, The (Déclin de l'empire américain, Le)",Comedy,4.0,1986
Bebe's Kids,Animation,1.0,1992
Friday Night Lights,Action,3.56,2004
Tarnation,Documentary,4.0,2003
"Final Cut, The",Sci-Fi,3.67,2004
Being Julia,Comedy,1.75,2004
Surviving Christmas,Comedy,2.75,2004
"Grudge, The",Horror,2.3,2004
Alfie,Comedy,2.33,2004
Sideways,Comedy,3.74,2004
The Machinist,Drama,3.99,2004
Vera Drake,Drama,3.0,2004
Falling Angels,Drama,3.5,2003
Lightning in a Bottle,Documentary,4.0,2004
Undertow,Crime,3.0,2004
Saw,Horror,3.18,2004
Ray,Drama,3.68,2004
Birth,Drama,2.5,2004
"Incredibles, The",Action,3.84,2004
Callas Forever,Drama,3.0,2002
"Polar Express, The",Adventure,3.14,2004
Kinsey,Drama,3.12,2004
Seed of Chucky (Child's Play 5),Comedy,1.75,2004
After the Sunset,Action,3.58,2004
Bridget Jones: The Edge of Reason,Comedy,3.02,2004
Finding Neverland,Drama,3.61,2004
National Treasure,Action,3.26,2004
Bad Education (La mala educación),Drama,3.75,2004
"SpongeBob SquarePants Movie, The",Adventure,3.0,2004
Alexander,Action,2.2,2004
Christmas with the Kranks,Children,2.5,2004
Guerrilla: The Taking of Patty Hearst,Documentary,4.0,2004
Closer,Drama,3.72,2004
I Am David,Drama,3.0,2003
House of Flying Daggers (Shi mian mai fu),Action,3.52,2004
Ocean's Twelve,Action,3.29,2004
Blade: Trinity,Action,2.86,2004
Bush's Brain,Documentary,3.0,2004
Damn Yankees!,Comedy,3.5,1958
That's Entertainment,Documentary,4.0,1974
D.A.R.Y.L.,Adventure,2.0,1985
Fire in the Sky,Drama,2.0,1993
"Invisible Man Returns, The",Horror,2.5,1940
Love Me If You Dare (Jeux d'enfants),Drama,4.1,2003
Control Room,Documentary,4.33,2004
"Hunchback of Notre Dame, The",Drama,3.0,1923
Sherlock Jr.,Comedy,3.0,1924
"Freshman, The",Comedy,4.0,1925
Greed,Drama,4.0,1924
"Jazz Singer, The",Drama,4.0,1927
"Steamboat Bill, Jr.",Comedy,4.5,1928
"Andalusian Dog, An (Chien andalou, Un)",Fantasy,4.5,1929
Little Caesar,Crime,4.0,1931
Boudu Saved From Drowning (Boudu sauvé des eaux),Comedy,0.5,1932
Scarface,Crime,3.75,1932
Dinner at Eight,Comedy,3.5,1933
Gold Diggers of 1933,Musical,3.5,1933
"Atalante, L'",Comedy,4.5,1934
Fury,Drama,3.38,1936
Libeled Lady,Comedy,3.5,1936
Mr. Deeds Goes to Town,Comedy,3.5,1936
Camille,Drama,4.0,1936
Captains Courageous,Adventure,4.0,1937
Stage Door,Drama,4.17,1937
Holiday,Comedy,3.0,1938
"Roaring Twenties, The",Crime,,1939
Wuthering Heights,Drama,3.25,1939
"Letter, The",Drama,4.0,1940
Here Comes Mr. Jordan,Comedy,3.5,1941
Random Harvest,Drama,4.0,1942
Tales of Manhattan,Comedy,5.0,1942
